observation_id,species_name,common_name,date_observed,location,image_url,notes,observer
OBS1169,Aquila rapax,Tawny Eagle,2025-05-03,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.,Farhan
OBS1170,Columba livia,Rock Pigeon,2025-05-15,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.,Aisha
OBS1171,Phoenicurus ochruros,Black Redstart,2025-05-05,Daman-e-Koh,/images/black_redstart.jpg,Frequent visitor to the area.,Bilal
OBS1172,Buceros bicornis,Great Hornbill,2025-05-12,Daman-e-Koh,/images/great_hornbill.jpg,Observed feeding near water source.,Hina
OBS1173,Milvus migrans,Black Kite,2025-05-02,Shakarparian Hills,/images/black_kite.jpg,Rare sighting for this time of year.,Kashif
OBS1174,Hystrix indica,Indian Crested Porcupine,2025-05-15,"Trail 1, Margalla Hills",/images/indian_crested_porcupine.jpg,Frequent visitor to the area.,Nida
OBS1175,Ceryle rudis,Pied Kingfisher,2025-05-08,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed feeding near water source.,Usman
OBS1176,Naja naja,Indian Cobra,2025-05-07,"Trail 3, Margalla Hills",/images/indian_cobra.jpg,Noticed in canopy while birdwatching.,Sana
OBS1177,Strix aluco,Tawny Owl,2025-05-04,Rawal Lake,/images/tawny_owl.jpg,Noticed in canopy while birdwatching.,Tariq
OBS1178,Hystrix indica,Indian Crested Porcupine,2025-05-16,Pir Sohawa,/images/indian_crested_porcupine.jpg,Spotted during early morning hike.,Nadia
OBS1179,Herpestes edwardsii,Indian Grey Mongoose,2025-05-06,Faisal Mosque,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.,Zeeshan
OBS1180,Felis chaus,Jungle Cat,2025-05-11,Shakarparian Hills,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Rabia
OBS1181,Macaca mulatta,Rhesus Macaque,2025-05-11,Faisal Mosque,/images/rhesus_macaque.jpg,Spotted during early morning hike.,Manahil
OBS1182,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Zoo vicinity,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.,Shitba
OBS1183,Manis crassicaudata,Indian Pangolin,2025-05-08,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Frequent visitor to the area.,Ali
OBS1184,Strix aluco,Tawny Owl,2025-05-16,Islamabad University Forest Area,/images/tawny_owl.jpg,Rare sighting for this time of year.,Sara
OBS1185,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-14,Shakarparian Hills,/images/asian_palm_civet.jpg,Noticed in canopy while birdwatching.,Ahmed
OBS1186,Aythya fuligula,Tufted Duck,2025-05-15,Saidpur Village,/images/tufted_duck.jpg,Noticed in canopy while birdwatching.,Zainab
OBS1187,Alcedo atthis,Common Kingfisher,2025-05-02,Rawal Lake,/images/common_kingfisher.jpg,Seen basking in sun near rocks.,Omar
OBS1188,Strix aluco,Tawny Owl,2025-05-08,"Trail 2, Margalla Hills",/images/tawny_owl.jpg,Spotted during early morning hike.,Fatima
OBS1189,Milvus migrans,Black Kite,2025-05-08,Zoo vicinity,/images/black_kite.jpg,Rare sighting for this time of year.,Farhan
OBS1190,Aythya fuligula,Tufted Duck,2025-05-08,Saidpur Village,/images/tufted_duck.jpg,Spotted during early morning hike.,Aisha
OBS1191,Hirundo rustica,Barn Swallow,2025-05-16,Rawal Dam,/images/barn_swallow.jpg,Spotted during early morning hike.,Bilal
OBS1192,Lutra lutra,Eurasian Otter,2025-05-14,Shah Allah Ditta Caves,/images/eurasian_otter.jpg,Spotted during early morning hike.,Hina
OBS1193,Phoenicurus ochruros,Black Redstart,2025-05-06,Rawal Dam,/images/black_redstart.jpg,Spotted during early morning hike.,Kashif
OBS1194,Phoenicurus ochruros,Black Redstart,2025-05-12,Daman-e-Koh,/images/black_redstart.jpg,Observed feeding near water source.,Nida
OBS1195,Lutra lutra,Eurasian Otter,2025-05-02,Rawal Lake,/images/eurasian_otter.jpg,Rare sighting for this time of year.,Usman
OBS1196,Strix aluco,Tawny Owl,2025-05-06,Rawal Lake,/images/tawny_owl.jpg,Rare sighting for this time of year.,Sana
OBS1197,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-11,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Tariq
OBS1198,Aquila rapax,Tawny Eagle,2025-05-16,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Rare sighting for this time of year.,Nadia
OBS1199,Manis crassicaudata,Indian Pangolin,2025-05-08,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.,Zeeshan
OBS1200,Canis aureus,Golden Jackal,2025-05-14,Zoo vicinity,/images/golden_jackal.jpg,Seen basking in sun near rocks.,Rabia
OBS1201,Hystrix indica,Indian Crested Porcupine,2025-05-12,"Trail 1, Margalla Hills",/images/indian_crested_porcupine.jpg,Noticed in canopy while birdwatching.,Manahil
OBS1202,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-04,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Seen basking in sun near rocks.,Shitba
OBS1203,Axis axis,Chital Deer,2025-05-01,"Trail 3, Margalla Hills",/images/chital_deer.jpg,Observed with juvenile(s) nearby.,Ali
OBS1204,Alcedo atthis,Common Kingfisher,2025-05-08,Shah Allah Ditta Caves,/images/common_kingfisher.jpg,Unusual behavior noted—possibly nesting.,Sara
OBS1205,Aquila rapax,Tawny Eagle,2025-05-05,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.,Ahmed
OBS1206,Aythya fuligula,Tufted Duck,2025-05-09,Daman-e-Koh,/images/tufted_duck.jpg,Spotted during early morning hike.,Zainab
OBS1207,Columba livia,Rock Pigeon,2025-05-01,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Noticed in canopy while birdwatching.,Omar
OBS1208,Buceros bicornis,Great Hornbill,2025-05-05,"Trail 2, Margalla Hills",/images/great_hornbill.jpg,Observed feeding near water source.,Fatima
OBS1209,Varanus bengalensis,Bengal Monitor,2025-05-02,"Trail 1, Margalla Hills",/images/bengal_monitor.jpg,Heard distinctive call before visual.,Farhan
OBS1210,Herpestes edwardsii,Indian Grey Mongoose,2025-05-07,Saidpur Village,/images/indian_grey_mongoose.jpg,Rare sighting for this time of year.,Aisha
OBS1211,Manis crassicaudata,Indian Pangolin,2025-05-03,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Bilal
OBS1212,Ovis vignei,Urial,2025-05-09,Pir Sohawa,/images/urial.jpg,Flock moving in coordinated pattern.,Hina
OBS1213,Alcedo atthis,Common Kingfisher,2025-05-11,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Rare sighting for this time of year.,Kashif
OBS1214,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-16,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.,Nida
OBS1215,Manis crassicaudata,Indian Pangolin,2025-05-02,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.,Usman
OBS1216,Varanus bengalensis,Bengal Monitor,2025-05-11,Rawal Dam,/images/bengal_monitor.jpg,Unusual behavior noted—possibly nesting.,Sana
OBS1217,Lutra lutra,Eurasian Otter,2025-05-12,Daman-e-Koh,/images/eurasian_otter.jpg,Seen basking in sun near rocks.,Tariq
OBS1218,Panthera pardus,Common Leopard,2025-05-02,Rawal Dam,/images/common_leopard.jpg,Rare sighting for this time of year.,Nadia
OBS1219,Ovis vignei,Urial,2025-05-12,Islamabad University Forest Area,/images/urial.jpg,Heard distinctive call before visual.,Zeeshan
OBS1220,Strix aluco,Tawny Owl,2025-05-09,Pir Sohawa,/images/tawny_owl.jpg,Frequent visitor to the area.,Rabia
OBS1221,Axis axis,Chital Deer,2025-05-09,"Trail 4, Margalla Hills",/images/chital_deer.jpg,Rare sighting for this time of year.,Manahil
OBS1222,Francolinus pondicerianus,Grey Francolin,2025-05-10,Daman-e-Koh,/images/grey_francolin.jpg,Unusual behavior noted—possibly nesting.,Shitba
OBS1223,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-05,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.,Ali
OBS1224,Aquila rapax,Tawny Eagle,2025-05-06,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.,Sara
OBS1225,Hystrix indica,Indian Crested Porcupine,2025-05-06,Faisal Mosque,/images/indian_crested_porcupine.jpg,Rare sighting for this time of year.,Ahmed
OBS1226,Tragelaphus scriptus,Bushbuck,2025-05-16,Daman-e-Koh,/images/bushbuck.jpg,Seen basking in sun near rocks.,Zainab
OBS1227,Herpestes edwardsii,Indian Grey Mongoose,2025-05-07,Rawal Dam,/images/indian_grey_mongoose.jpg,Frequent visitor to the area.,Omar
OBS1228,Felis chaus,Jungle Cat,2025-05-02,Shakarparian Hills,/images/jungle_cat.jpg,Frequent visitor to the area.,Fatima
OBS1229,Aquila rapax,Tawny Eagle,2025-05-08,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed with juvenile(s) nearby.,Farhan
OBS1230,Manis crassicaudata,Indian Pangolin,2025-05-04,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Aisha
OBS1231,Francolinus pondicerianus,Grey Francolin,2025-05-13,Islamabad University Forest Area,/images/grey_francolin.jpg,Observed feeding near water source.,Bilal
OBS1232,Pavo cristatus,Indian Peafowl,2025-05-16,Pir Sohawa,/images/indian_peafowl.jpg,Seen basking in sun near rocks.,Hina
OBS1233,Phoenicurus ochruros,Black Redstart,2025-05-12,"Trail 3, Margalla Hills",/images/black_redstart.jpg,Frequent visitor to the area.,Kashif
OBS1234,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-11,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Seen basking in sun near rocks.,Nida
OBS1235,Tragelaphus scriptus,Bushbuck,2025-05-08,Shakarparian Hills,/images/bushbuck.jpg,Rare sighting for this time of year.,Usman
OBS1236,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-16,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Heard distinctive call before visual.,Sana
OBS1237,Strix aluco,Tawny Owl,2025-05-05,"Trail 4, Margalla Hills",/images/tawny_owl.jpg,Heard distinctive call before visual.,Tariq
OBS1238,Hystrix indica,Indian Crested Porcupine,2025-05-11,Daman-e-Koh,/images/indian_crested_porcupine.jpg,Observed with juvenile(s) nearby.,Nadia
OBS1239,Macaca mulatta,Rhesus Macaque,2025-05-01,Shakarparian Hills,/images/rhesus_macaque.jpg,Frequent visitor to the area.,Zeeshan
OBS1240,Milvus migrans,Black Kite,2025-05-12,Faisal Mosque,/images/black_kite.jpg,Observed with juvenile(s) nearby.,Rabia
OBS1241,Ovis vignei,Urial,2025-05-02,Shakarparian Hills,/images/urial.jpg,Spotted during early morning hike.,Manahil
OBS1242,Panthera pardus,Common Leopard,2025-05-10,Pir Sohawa,/images/common_leopard.jpg,Unusual behavior noted—possibly nesting.,Shitba
OBS1243,Ceryle rudis,Pied Kingfisher,2025-05-13,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.,Ali
OBS1244,Naja naja,Indian Cobra,2025-05-15,Pir Sohawa,/images/indian_cobra.jpg,Observed with juvenile(s) nearby.,Sara
OBS1245,Canis aureus,Golden Jackal,2025-05-10,Daman-e-Koh,/images/golden_jackal.jpg,Heard distinctive call before visual.,Ahmed
OBS1246,Psittacula krameri,Rose-ringed Parakeet,2025-05-08,"Trail 1, Margalla Hills",/images/rose-ringed_parakeet.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS1247,Felis chaus,Jungle Cat,2025-05-05,Zoo vicinity,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Omar
OBS1248,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Shakarparian Hills,/images/lesser_whistling_duck.jpg,Noticed in canopy while birdwatching.,Fatima
OBS1249,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-07,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Flock moving in coordinated pattern.,Farhan
OBS1250,Pavo cristatus,Indian Peafowl,2025-05-14,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Observed feeding near water source.,Aisha
OBS1251,Columba livia,Rock Pigeon,2025-05-06,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.,Bilal
OBS1252,Phoenicurus ochruros,Black Redstart,2025-05-13,Zoo vicinity,/images/black_redstart.jpg,Flock moving in coordinated pattern.,Hina
OBS1253,Aquila rapax,Tawny Eagle,2025-05-04,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.,Kashif
OBS1254,Hirundo rustica,Barn Swallow,2025-05-08,Shakarparian Hills,/images/barn_swallow.jpg,Observed feeding near water source.,Nida
OBS1255,Psittacula krameri,Rose-ringed Parakeet,2025-05-05,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Usman
OBS1256,Gyps bengalensis,White-rumped Vulture,2025-05-15,Pir Sohawa,/images/white-rumped_vulture.jpg,Rare sighting for this time of year.,Sana
OBS1257,Hystrix indica,Indian Crested Porcupine,2025-05-07,Saidpur Village,/images/indian_crested_porcupine.jpg,Spotted during early morning hike.,Tariq
OBS1258,Felis chaus,Jungle Cat,2025-05-12,Islamabad University Forest Area,/images/jungle_cat.jpg,Unusual behavior noted—possibly nesting.,Nadia
OBS1259,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-10,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.,Zeeshan
OBS1260,Columba livia,Rock Pigeon,2025-05-12,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Seen basking in sun near rocks.,Rabia
OBS1261,Aquila rapax,Tawny Eagle,2025-05-02,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Rare sighting for this time of year.,Manahil
OBS1262,Alcedo atthis,Common Kingfisher,2025-05-01,Daman-e-Koh,/images/common_kingfisher.jpg,Frequent visitor to the area.,Shitba
OBS1263,Felis chaus,Jungle Cat,2025-05-14,Daman-e-Koh,/images/jungle_cat.jpg,Frequent visitor to the area.,Ali
OBS1264,Columba livia,Rock Pigeon,2025-05-06,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Seen basking in sun near rocks.,Sara
OBS1265,Herpestes edwardsii,Indian Grey Mongoose,2025-05-15,Shah Allah Ditta Caves,/images/indian_grey_mongoose.jpg,Observed feeding near water source.,Ahmed
OBS1266,Manis crassicaudata,Indian Pangolin,2025-05-14,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.,Zainab
OBS1267,Columba livia,Rock Pigeon,2025-05-07,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.,Omar
OBS1268,Phoenicurus ochruros,Black Redstart,2025-05-11,Rawal Dam,/images/black_redstart.jpg,Rare sighting for this time of year.,Fatima
OBS1269,Strix aluco,Tawny Owl,2025-05-07,Daman-e-Koh,/images/tawny_owl.jpg,Heard distinctive call before visual.,Farhan
OBS1270,Buceros bicornis,Great Hornbill,2025-05-09,"Trail 1, Margalla Hills",/images/great_hornbill.jpg,Frequent visitor to the area.,Aisha
OBS1271,Manis crassicaudata,Indian Pangolin,2025-05-05,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Unusual behavior noted—possibly nesting.,Bilal
OBS1272,Panthera pardus,Common Leopard,2025-05-07,Pir Sohawa,/images/common_leopard.jpg,Noticed in canopy while birdwatching.,Hina
OBS1273,Hystrix indica,Indian Crested Porcupine,2025-05-10,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.,Kashif
OBS1274,Columba livia,Rock Pigeon,2025-05-10,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.,Nida
OBS1275,Psittacula krameri,Rose-ringed Parakeet,2025-05-02,Rawal Lake,/images/rose-ringed_parakeet.jpg,Heard distinctive call before visual.,Usman
OBS1276,Naja naja,Indian Cobra,2025-05-15,Zoo vicinity,/images/indian_cobra.jpg,Frequent visitor to the area.,Sana
OBS1277,Axis axis,Chital Deer,2025-05-02,Faisal Mosque,/images/chital_deer.jpg,Flock moving in coordinated pattern.,Tariq
OBS1278,Aythya fuligula,Tufted Duck,2025-05-15,Faisal Mosque,/images/tufted_duck.jpg,Unusual behavior noted—possibly nesting.,Nadia
OBS1279,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-03,Saidpur Village,/images/asian_palm_civet.jpg,Heard distinctive call before visual.,Zeeshan
OBS1280,Aythya fuligula,Tufted Duck,2025-05-07,Daman-e-Koh,/images/tufted_duck.jpg,Rare sighting for this time of year.,Rabia
OBS1281,Varanus bengalensis,Bengal Monitor,2025-05-06,Shakarparian Hills,/images/bengal_monitor.jpg,Seen basking in sun near rocks.,Manahil
OBS1282,Canis aureus,Golden Jackal,2025-05-15,Faisal Mosque,/images/golden_jackal.jpg,Noticed in canopy while birdwatching.,Shitba
OBS1283,Strix aluco,Tawny Owl,2025-05-07,"Trail 2, Margalla Hills",/images/tawny_owl.jpg,Unusual behavior noted—possibly nesting.,Ali
OBS1284,Lutra lutra,Eurasian Otter,2025-05-08,"Trail 4, Margalla Hills",/images/eurasian_otter.jpg,Flock moving in coordinated pattern.,Sara
OBS1285,Canis aureus,Golden Jackal,2025-05-10,Faisal Mosque,/images/golden_jackal.jpg,Rare sighting for this time of year.,Ahmed
OBS1286,Hystrix indica,Indian Crested Porcupine,2025-05-16,Rawal Lake,/images/indian_crested_porcupine.jpg,Observed with juvenile(s) nearby.,Zainab
OBS1287,Canis aureus,Golden Jackal,2025-05-16,Zoo vicinity,/images/golden_jackal.jpg,Heard distinctive call before visual.,Omar
OBS1288,Panthera pardus,Common Leopard,2025-05-04,Zoo vicinity,/images/common_leopard.jpg,Seen basking in sun near rocks.,Fatima
OBS1289,Ceryle rudis,Pied Kingfisher,2025-05-16,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Spotted during early morning hike.,Farhan
OBS1290,Felis chaus,Jungle Cat,2025-05-01,Faisal Mosque,/images/jungle_cat.jpg,Rare sighting for this time of year.,Aisha
OBS1291,Psittacula krameri,Rose-ringed Parakeet,2025-05-11,Rawal Dam,/images/rose-ringed_parakeet.jpg,Rare sighting for this time of year.,Bilal
OBS1292,Alcedo atthis,Common Kingfisher,2025-05-16,Shakarparian Hills,/images/common_kingfisher.jpg,Frequent visitor to the area.,Hina
OBS1293,Naja naja,Indian Cobra,2025-05-12,Islamabad University Forest Area,/images/indian_cobra.jpg,Observed with juvenile(s) nearby.,Kashif
OBS1294,Psittacula krameri,Rose-ringed Parakeet,2025-05-14,Islamabad University Forest Area,/images/rose-ringed_parakeet.jpg,Observed with juvenile(s) nearby.,Nida
OBS1295,Tragelaphus scriptus,Bushbuck,2025-05-16,Daman-e-Koh,/images/bushbuck.jpg,Frequent visitor to the area.,Usman
