observation_id,species_name,common_name,date_observed,location,image_url,notes
OBS1050,Panthera pardus,Common Leopard,2025-05-12,Pir Sohawa,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS1051,Ceryle rudis,Pied Kingfisher,2025-05-09,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.
OBS1052,Tragelaphus scriptus,Bushbuck,2025-05-15,Rawal Dam,/images/bushbuck.jpg,Frequent visitor to the area.
OBS1053,Lutra lutra,Eurasian Otter,2025-05-12,Rawal Dam,/images/eurasian_otter.jpg,Unusual behavior noted—possibly nesting.
OBS1054,Manis crassicaudata,Indian Pangolin,2025-05-05,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.
OBS1055,Hirundo rustica,Barn Swallow,2025-05-16,Zoo vicinity,/images/barn_swallow.jpg,Frequent visitor to the area.
OBS1056,Naja naja,Indian Cobra,2025-05-10,Rawal Dam,/images/indian_cobra.jpg,Rare sighting for this time of year.
OBS1057,Varanus bengalensis,Bengal Monitor,2025-05-02,Rawal Dam,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.
OBS1058,Lutra lutra,Eurasian Otter,2025-05-15,"Trail 3, Margalla Hills",/images/eurasian_otter.jpg,Rare sighting for this time of year.
OBS1059,Ceryle rudis,Pied Kingfisher,2025-05-03,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.
OBS1060,Dendrocygna javanica,Lesser Whistling Duck,2025-05-11,"Trail 1, Margalla Hills",/images/lesser_whistling_duck.jpg,Seen basking in sun near rocks.
OBS1061,Felis chaus,Jungle Cat,2025-05-04,Rawal Lake,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.
OBS1062,Phoenicurus ochruros,Black Redstart,2025-05-01,"Trail 2, Margalla Hills",/images/black_redstart.jpg,Observed with juvenile(s) nearby.
OBS1063,Hirundo rustica,Barn Swallow,2025-05-08,Shakarparian Hills,/images/barn_swallow.jpg,Observed feeding near water source.
OBS1064,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-16,Zoo vicinity,/images/asian_palm_civet.jpg,Observed feeding near water source.
OBS1065,Canis aureus,Golden Jackal,2025-05-02,"Trail 3, Margalla Hills",/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.
OBS1066,Phoenicurus ochruros,Black Redstart,2025-05-11,"Trail 3, Margalla Hills",/images/black_redstart.jpg,Spotted during early morning hike.
OBS1067,Manis crassicaudata,Indian Pangolin,2025-05-05,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed with juvenile(s) nearby.
OBS1068,Milvus migrans,Black Kite,2025-05-15,Zoo vicinity,/images/black_kite.jpg,Noticed in canopy while birdwatching.
OBS1069,Pavo cristatus,Indian Peafowl,2025-05-12,Rawal Lake,/images/indian_peafowl.jpg,Unusual behavior noted—possibly nesting.
OBS1070,Dendrocygna javanica,Lesser Whistling Duck,2025-05-15,"Trail 1, Margalla Hills",/images/lesser_whistling_duck.jpg,Flock moving in coordinated pattern.
OBS1071,Tragelaphus scriptus,Bushbuck,2025-05-13,Pir Sohawa,/images/bushbuck.jpg,Rare sighting for this time of year.
OBS1072,Felis chaus,Jungle Cat,2025-05-09,Islamabad University Forest Area,/images/jungle_cat.jpg,Seen basking in sun near rocks.
OBS1073,Aquila rapax,Tawny Eagle,2025-05-14,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Spotted during early morning hike.
OBS1074,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-06,Faisal Mosque,/images/asian_palm_civet.jpg,Observed with juvenile(s) nearby.
OBS1075,Francolinus pondicerianus,Grey Francolin,2025-05-07,Rawal Dam,/images/grey_francolin.jpg,Heard distinctive call before visual.
OBS1076,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-02,Rawal Lake,/images/asian_palm_civet.jpg,Noticed in canopy while birdwatching.
OBS1077,Aquila rapax,Tawny Eagle,2025-05-08,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed with juvenile(s) nearby.
OBS1078,Alcedo atthis,Common Kingfisher,2025-05-02,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Flock moving in coordinated pattern.
OBS1079,Panthera pardus,Common Leopard,2025-05-02,Zoo vicinity,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS1080,Macaca mulatta,Rhesus Macaque,2025-05-03,Saidpur Village,/images/rhesus_macaque.jpg,Heard distinctive call before visual.
OBS1081,Axis axis,Chital Deer,2025-05-12,Shah Allah Ditta Caves,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.
OBS1082,Naja naja,Indian Cobra,2025-05-15,"Trail 3, Margalla Hills",/images/indian_cobra.jpg,Unusual behavior noted—possibly nesting.
OBS1083,Ceryle rudis,Pied Kingfisher,2025-05-15,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Frequent visitor to the area.
OBS1084,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-13,"Trail 1, Margalla Hills",/images/asian_palm_civet.jpg,Observed feeding near water source.
OBS1085,Phoenicurus ochruros,Black Redstart,2025-05-09,Faisal Mosque,/images/black_redstart.jpg,Noticed in canopy while birdwatching.
OBS1086,Lutra lutra,Eurasian Otter,2025-05-04,Rawal Dam,/images/eurasian_otter.jpg,Unusual behavior noted—possibly nesting.
OBS1087,Hirundo rustica,Barn Swallow,2025-05-12,"Trail 3, Margalla Hills",/images/barn_swallow.jpg,Flock moving in coordinated pattern.
OBS1088,Aythya fuligula,Tufted Duck,2025-05-07,Rawal Dam,/images/tufted_duck.jpg,Flock moving in coordinated pattern.
OBS1089,Herpestes edwardsii,Indian Grey Mongoose,2025-05-05,Islamabad University Forest Area,/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.
OBS1090,Gyps bengalensis,White-rumped Vulture,2025-05-09,Shah Allah Ditta Caves,/images/white-rumped_vulture.jpg,Observed with juvenile(s) nearby.
OBS1091,Aquila rapax,Tawny Eagle,2025-05-03,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.
OBS1092,Hystrix indica,Indian Crested Porcupine,2025-05-16,Faisal Mosque,/images/indian_crested_porcupine.jpg,Rare sighting for this time of year.
OBS1093,Gyps bengalensis,White-rumped Vulture,2025-05-04,"Trail 3, Margalla Hills",/images/white-rumped_vulture.jpg,Seen basking in sun near rocks.
OBS1094,Lutra lutra,Eurasian Otter,2025-05-07,"Trail 3, Margalla Hills",/images/eurasian_otter.jpg,Noticed in canopy while birdwatching.
OBS1095,Canis aureus,Golden Jackal,2025-05-11,Daman-e-Koh,/images/golden_jackal.jpg,Rare sighting for this time of year.
OBS1096,Alcedo atthis,Common Kingfisher,2025-05-01,Zoo vicinity,/images/common_kingfisher.jpg,Observed with juvenile(s) nearby.
OBS1097,Pavo cristatus,Indian Peafowl,2025-05-06,Saidpur Village,/images/indian_peafowl.jpg,Observed feeding near water source.
OBS1098,Varanus bengalensis,Bengal Monitor,2025-05-14,Shah Allah Ditta Caves,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.
OBS1099,Naja naja,Indian Cobra,2025-05-13,"Trail 3, Margalla Hills",/images/indian_cobra.jpg,Unusual behavior noted—possibly nesting.
OBS1100,Alcedo atthis,Common Kingfisher,2025-05-05,Pir Sohawa,/images/common_kingfisher.jpg,Seen basking in sun near rocks.
OBS1101,Dendrocygna javanica,Lesser Whistling Duck,2025-05-02,"Trail 3, Margalla Hills",/images/lesser_whistling_duck.jpg,Observed feeding near water source.
OBS1102,Columba livia,Rock Pigeon,2025-05-13,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Frequent visitor to the area.
OBS1103,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-15,"Trail 4, Margalla Hills",/images/asian_palm_civet.jpg,Heard distinctive call before visual.
OBS1104,Tragelaphus scriptus,Bushbuck,2025-05-06,"Trail 4, Margalla Hills",/images/bushbuck.jpg,Rare sighting for this time of year.
OBS1105,Axis axis,Chital Deer,2025-05-01,"Trail 2, Margalla Hills",/images/chital_deer.jpg,Seen basking in sun near rocks.
OBS1106,Pavo cristatus,Indian Peafowl,2025-05-04,Saidpur Village,/images/indian_peafowl.jpg,Seen basking in sun near rocks.
OBS1107,Axis axis,Chital Deer,2025-05-06,Rawal Lake,/images/chital_deer.jpg,Flock moving in coordinated pattern.
OBS1108,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-13,Daman-e-Koh,/images/asian_palm_civet.jpg,Observed feeding near water source.
OBS1109,Canis aureus,Golden Jackal,2025-05-04,Rawal Dam,/images/golden_jackal.jpg,Heard distinctive call before visual.
OBS1110,Panthera pardus,Common Leopard,2025-05-01,Faisal Mosque,/images/common_leopard.jpg,Observed feeding near water source.
OBS1111,Varanus bengalensis,Bengal Monitor,2025-05-05,Saidpur Village,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.
OBS1112,Ceryle rudis,Pied Kingfisher,2025-05-15,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.
OBS1113,Aquila rapax,Tawny Eagle,2025-05-09,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed feeding near water source.
OBS1114,Pavo cristatus,Indian Peafowl,2025-05-12,Shakarparian Hills,/images/indian_peafowl.jpg,Frequent visitor to the area.
OBS1115,Lutra lutra,Eurasian Otter,2025-05-14,Shakarparian Hills,/images/eurasian_otter.jpg,Noticed in canopy while birdwatching.
OBS1116,Francolinus pondicerianus,Grey Francolin,2025-05-03,Zoo vicinity,/images/grey_francolin.jpg,Observed with juvenile(s) nearby.
OBS1117,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-02,"Trail 3, Margalla Hills",/images/asian_palm_civet.jpg,Seen basking in sun near rocks.
OBS1118,Macaca mulatta,Rhesus Macaque,2025-05-02,"Trail 4, Margalla Hills",/images/rhesus_macaque.jpg,Noticed in canopy while birdwatching.
OBS1119,Axis axis,Chital Deer,2025-05-11,Rawal Lake,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.
OBS1120,Axis axis,Chital Deer,2025-05-07,Zoo vicinity,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.
OBS1121,Aythya fuligula,Tufted Duck,2025-05-13,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Unusual behavior noted—possibly nesting.
OBS1122,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-01,"Trail 2, Margalla Hills",/images/asian_palm_civet.jpg,Frequent visitor to the area.
OBS1123,Panthera pardus,Common Leopard,2025-05-04,Rawal Dam,/images/common_leopard.jpg,Rare sighting for this time of year.
OBS1124,Varanus bengalensis,Bengal Monitor,2025-05-14,Saidpur Village,/images/bengal_monitor.jpg,Observed feeding near water source.
OBS1125,Axis axis,Chital Deer,2025-05-14,Shah Allah Ditta Caves,/images/chital_deer.jpg,Frequent visitor to the area.
OBS1126,Hystrix indica,Indian Crested Porcupine,2025-05-02,Shakarparian Hills,/images/indian_crested_porcupine.jpg,Observed with juvenile(s) nearby.
OBS1127,Hystrix indica,Indian Crested Porcupine,2025-05-02,"Trail 3, Margalla Hills",/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.
OBS1128,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-07,"Trail 2, Margalla Hills",/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.
OBS1129,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-10,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Rare sighting for this time of year.
OBS1130,Columba livia,Rock Pigeon,2025-05-11,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Frequent visitor to the area.
OBS1131,Axis axis,Chital Deer,2025-05-01,Shakarparian Hills,/images/chital_deer.jpg,Seen basking in sun near rocks.
OBS1132,Milvus migrans,Black Kite,2025-05-12,"Trail 1, Margalla Hills",/images/black_kite.jpg,Seen basking in sun near rocks.
OBS1133,Axis axis,Chital Deer,2025-05-06,Saidpur Village,/images/chital_deer.jpg,Heard distinctive call before visual.
OBS1134,Ovis vignei,Urial,2025-05-13,Daman-e-Koh,/images/urial.jpg,Seen basking in sun near rocks.
OBS1135,Lutra lutra,Eurasian Otter,2025-05-15,Zoo vicinity,/images/eurasian_otter.jpg,Noticed in canopy while birdwatching.
OBS1136,Panthera pardus,Common Leopard,2025-05-01,Rawal Dam,/images/common_leopard.jpg,Observed feeding near water source.
OBS1137,Canis aureus,Golden Jackal,2025-05-02,Daman-e-Koh,/images/golden_jackal.jpg,Flock moving in coordinated pattern.
OBS1138,Panthera pardus,Common Leopard,2025-05-03,Daman-e-Koh,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS1139,Ceryle rudis,Pied Kingfisher,2025-05-08,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Noticed in canopy while birdwatching.
OBS1140,Herpestes edwardsii,Indian Grey Mongoose,2025-05-02,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS1141,Pavo cristatus,Indian Peafowl,2025-05-13,Rawal Lake,/images/indian_peafowl.jpg,Observed feeding near water source.
OBS1142,Canis aureus,Golden Jackal,2025-05-07,"Trail 2, Margalla Hills",/images/golden_jackal.jpg,Observed with juvenile(s) nearby.
OBS1143,Canis aureus,Golden Jackal,2025-05-12,Zoo vicinity,/images/golden_jackal.jpg,Noticed in canopy while birdwatching.
OBS1144,Manis crassicaudata,Indian Pangolin,2025-05-03,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.
OBS1145,Gyps bengalensis,White-rumped Vulture,2025-05-03,Saidpur Village,/images/white-rumped_vulture.jpg,Frequent visitor to the area.
OBS1146,Dendrocygna javanica,Lesser Whistling Duck,2025-05-01,Zoo vicinity,/images/lesser_whistling_duck.jpg,Observed with juvenile(s) nearby.
OBS1147,Hystrix indica,Indian Crested Porcupine,2025-05-07,Daman-e-Koh,/images/indian_crested_porcupine.jpg,Frequent visitor to the area.
OBS1148,Felis chaus,Jungle Cat,2025-05-13,Shakarparian Hills,/images/jungle_cat.jpg,Unusual behavior noted—possibly nesting.
OBS1149,Alcedo atthis,Common Kingfisher,2025-05-10,Zoo vicinity,/images/common_kingfisher.jpg,Noticed in canopy while birdwatching.
OBS1150,Tragelaphus scriptus,Bushbuck,2025-05-02,Islamabad University Forest Area,/images/bushbuck.jpg,Spotted during early morning hike.
OBS1151,Naja naja,Indian Cobra,2025-05-10,Shakarparian Hills,/images/indian_cobra.jpg,Rare sighting for this time of year.
OBS1152,Alcedo atthis,Common Kingfisher,2025-05-01,Pir Sohawa,/images/common_kingfisher.jpg,Noticed in canopy while birdwatching.
OBS1153,Hystrix indica,Indian Crested Porcupine,2025-05-07,Shah Allah Ditta Caves,/images/indian_crested_porcupine.jpg,Spotted during early morning hike.
OBS1154,Alcedo atthis,Common Kingfisher,2025-05-09,Shakarparian Hills,/images/common_kingfisher.jpg,Seen basking in sun near rocks.
OBS1155,Francolinus pondicerianus,Grey Francolin,2025-05-12,"Trail 2, Margalla Hills",/images/grey_francolin.jpg,Noticed in canopy while birdwatching.
OBS1156,Panthera pardus,Common Leopard,2025-05-15,"Trail 4, Margalla Hills",/images/common_leopard.jpg,Observed feeding near water source.
OBS1157,Francolinus pondicerianus,Grey Francolin,2025-05-14,Faisal Mosque,/images/grey_francolin.jpg,Flock moving in coordinated pattern.
OBS1158,Felis chaus,Jungle Cat,2025-05-12,"Trail 3, Margalla Hills",/images/jungle_cat.jpg,Rare sighting for this time of year.
OBS1159,Psittacula krameri,Rose-ringed Parakeet,2025-05-06,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Heard distinctive call before visual.
OBS1160,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-12,"Trail 1, Margalla Hills",/images/asian_palm_civet.jpg,Spotted during early morning hike.
OBS1161,Manis crassicaudata,Indian Pangolin,2025-05-07,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.
OBS1162,Buceros bicornis,Great Hornbill,2025-05-09,"Trail 3, Margalla Hills",/images/great_hornbill.jpg,Seen basking in sun near rocks.
OBS1163,Strix aluco,Tawny Owl,2025-05-08,Zoo vicinity,/images/tawny_owl.jpg,Frequent visitor to the area.
OBS1164,Aquila rapax,Tawny Eagle,2025-05-07,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.
OBS1165,Milvus migrans,Black Kite,2025-05-12,"Trail 3, Margalla Hills",/images/black_kite.jpg,Observed feeding near water source.
OBS1166,Hirundo rustica,Barn Swallow,2025-05-10,Zoo vicinity,/images/barn_swallow.jpg,Observed feeding near water source.
OBS1167,Felis chaus,Jungle Cat,2025-05-04,Zoo vicinity,/images/jungle_cat.jpg,Seen basking in sun near rocks.
OBS1168,Tragelaphus scriptus,Bushbuck,2025-05-13,Daman-e-Koh,/images/bushbuck.jpg,Spotted during early morning hike.
OBS1169,Aquila rapax,Tawny Eagle,2025-05-03,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.
OBS1170,Columba livia,Rock Pigeon,2025-05-15,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.
OBS1171,Phoenicurus ochruros,Black Redstart,2025-05-05,Daman-e-Koh,/images/black_redstart.jpg,Frequent visitor to the area.
OBS1172,Buceros bicornis,Great Hornbill,2025-05-12,Daman-e-Koh,/images/great_hornbill.jpg,Observed feeding near water source.
OBS1173,Milvus migrans,Black Kite,2025-05-02,Shakarparian Hills,/images/black_kite.jpg,Rare sighting for this time of year.
OBS1174,Hystrix indica,Indian Crested Porcupine,2025-05-15,"Trail 1, Margalla Hills",/images/indian_crested_porcupine.jpg,Frequent visitor to the area.
OBS1175,Ceryle rudis,Pied Kingfisher,2025-05-08,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed feeding near water source.
OBS1176,Naja naja,Indian Cobra,2025-05-07,"Trail 3, Margalla Hills",/images/indian_cobra.jpg,Noticed in canopy while birdwatching.
OBS1177,Strix aluco,Tawny Owl,2025-05-04,Rawal Lake,/images/tawny_owl.jpg,Noticed in canopy while birdwatching.
OBS1178,Hystrix indica,Indian Crested Porcupine,2025-05-16,Pir Sohawa,/images/indian_crested_porcupine.jpg,Spotted during early morning hike.
OBS1179,Herpestes edwardsii,Indian Grey Mongoose,2025-05-06,Faisal Mosque,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS1180,Felis chaus,Jungle Cat,2025-05-11,Shakarparian Hills,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.
OBS1181,Macaca mulatta,Rhesus Macaque,2025-05-11,Faisal Mosque,/images/rhesus_macaque.jpg,Spotted during early morning hike.
OBS1182,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Zoo vicinity,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.
